"id_empleado","nombre","apellido","puesto","salario","id_sucursal","fecha_contratacion"
"13812","Gertrudis","Palmer","Encargado de almacén","2456.47","65","2020-01-29"
"13813","Eloy","Caro","Reponedor","1693.52","65","2023-01-01"
"13814","Amparo","Tolosa","Encargado de cajas","2492.96","65","2024-03-25"
"13815","Bienvenida","Galiano","Asistente de recursos humanos","2482.05","65","2017-07-05"
"13816","Gerardo","Barón","Cajero","1468.97","65","2022-10-20"
"13817","Vicenta","Redondo","Supervisor de tienda","2723.08","65","2024-04-12"
"13818","Elena","Giralt","Auxiliar de Servicios","1474.12","65","2017-04-04"
"13819","Lupe","Bermúdez","Encargado de cajas","2357.75","65","2023-04-17"
"13820","Aurelia","Mayoral","Asistente de recursos humanos","2433.73","65","2023-09-16"
"13821","Etelvina","Marco","Reponedor","1254.95","65","2019-12-27"
"13822","Edelmira","Alsina","Reponedor","1390.30","65","2017-07-29"
"13823","Lope","Laguna","Reponedor Part-Time","522.00","65","2016-06-07"
"13824","Marc","Lucena","Reponedor Part-Time","522.00","65","2018-07-13"
"13825","Bernardo","Rey","Reponedor Part-Time","522.00","65","2024-05-02"
"13826","Amaya","Barranco","Cajero","1230.63","65","2024-12-25"
"13827","Ana","Palau","Encargado de almacén","2365.23","65","2021-09-26"
"13828","Felix","Segura","Auxiliar de Servicios","1653.49","65","2025-01-09"
"13829","Clara","Sanjuan","Asistente de recursos humanos","2709.27","65","2022-03-08"
"13830","Josep","Casas","Auxiliar de Servicios","1315.87","65","2015-09-27"
"13831","Tere","Castillo","Auxiliar de Servicios","1326.99","65","2018-12-31"
"13832","Salud","Abril","Asistente de recursos humanos","2928.20","65","2021-10-07"
"13833","Rafaela","Tello","Auxiliar de Servicios","1535.10","65","2020-11-10"
"13834","Paulina","Piñeiro","Encargado de almacén","2371.64","65","2017-02-15"
"13835","Josefa","Puga","Asistente de recursos humanos","2166.32","65","2019-01-02"
"13836","Patricio","Casanovas","Encargado de cajas","2040.93","65","2016-05-24"
"13837","Nicolasa","Espinosa","Cajero Part-Time","522.00","65","2024-03-27"
"13838","Consuela","Juliá","Supervisor de tienda","2996.16","65","2022-10-03"
"13839","Marcial","Garcia","Reponedor","1314.06","65","2017-01-11"
"13840","María Jesús","Cepeda","Gerente de tienda","4381.01","65","2020-05-25"
"13841","Paulino","Alfonso","Cajero","1289.32","65","2020-03-06"
"13842","Teodosio","Campillo","Reponedor Part-Time","522.00","65","2024-02-26"
"13843","Epifanio","Maldonado","Encargado de cajas","1952.66","65","2024-02-23"
"13844","Máximo","Reig","Reponedor","1632.52","65","2016-10-11"
"13845","Silvia","Tena","Encargado de almacén","2125.57","65","2020-06-12"
"13846","Encarnacion","Águila","Encargado de almacén","2163.83","65","2017-05-09"
"13847","María Carmen","Tirado","Cajero Part-Time","522.00","65","2017-04-14"
"13848","Magdalena","Carreras","Auxiliar de Servicios","1378.88","65","2020-03-03"
"13849","Gastón","Mancebo","Auxiliar de Servicios","1727.32","65","2020-02-09"
"13850","Visitación","Asensio","Encargado de cajas","2263.42","65","2016-06-24"
"13851","Saturnina","Montserrat","Cajero Part-Time","522.00","65","2018-10-22"
"13852","Rubén","Tello","Cajero","1633.96","65","2024-07-09"
"13853","Viviana","Comas","Encargado de almacén","2300.90","65","2019-09-04"
"13854","Elías","Ribes","Cajero Part-Time","522.00","65","2015-08-06"
"13855","Narciso","Romero","Reponedor Part-Time","522.00","65","2016-10-09"
"13856","Marciano","Santamaria","Reponedor","1765.66","65","2023-12-29"
"13857","Alejo","Querol","Auxiliar de Servicios","1517.73","65","2023-03-03"
"13858","Ainara","Tamayo","Encargado de cajas","2270.24","65","2020-04-18"
"13859","Fulgencio","Pascual","Asistente de recursos humanos","2516.80","65","2019-03-23"
"13860","Carlito","Noriega","Auxiliar de Servicios","1549.56","65","2020-08-21"
"13861","Ámbar","Santana","Encargado de cajas","2464.39","65","2018-06-03"
"13862","Severo","Capdevila","Cajero","1433.74","65","2017-07-16"
"13863","Leoncio","Solana","Asistente de recursos humanos","2638.60","65","2024-05-10"
"13864","Anselma","Angulo","Reponedor","1383.62","65","2017-06-01"
"13865","Mamen","Malo","Reponedor","1592.93","65","2023-10-12"
"13866","Juana","Osorio","Asistente de recursos humanos","2398.73","65","2018-12-20"
"13867","Juan Luis","Aliaga","Cajero","1575.02","65","2017-02-17"
"13868","Telmo","Tejedor","Auxiliar de Servicios Part-Time","522.00","65","2023-12-06"
"13869","Jordi","Ripoll","Reponedor Part-Time","522.00","65","2021-08-05"
"13870","Josefa","Sureda","Auxiliar de Servicios Part-Time","522.00","65","2016-10-04"
"13871","Almudena","Ricart","Auxiliar de Servicios Part-Time","522.00","65","2025-02-06"
"13872","Ricarda","Rovira","Encargado de almacén","2233.66","65","2018-07-27"
"13873","Jenaro","Cárdenas","Reponedor Part-Time","522.00","65","2015-09-23"
"13874","Raimundo","Pintor","Supervisor de tienda","2747.83","65","2023-07-24"
"13875","María","Franco","Cajero Part-Time","522.00","65","2023-05-06"
"13876","Rogelio","Matas","Cajero Part-Time","522.00","65","2021-04-22"
"13877","Humberto","Peñas","Auxiliar de Servicios","1541.81","65","2017-07-08"
"13878","Carmelo","Galindo","Reponedor","1200.84","65","2025-01-17"
"13879","Daniela","Berrocal","Cajero","1224.06","65","2020-10-05"
"13880","Joan","Porras","Encargado de cajas","2108.32","65","2021-05-02"
"13881","Milagros","Huertas","Auxiliar de Servicios","1248.87","65","2018-05-26"
"13882","Vicenta","Heredia","Asistente de recursos humanos","2844.47","65","2016-11-06"
"13883","Curro","Vilalta","Cajero","1659.03","65","2019-07-17"
"13884","Ernesto","Agudo","Auxiliar de Servicios","1750.30","65","2017-07-02"
"13885","Trinidad","Talavera","Auxiliar de Servicios Part-Time","522.00","65","2020-11-18"
"13886","Jerónimo","Almazán","Auxiliar de Servicios","1403.97","65","2024-03-19"
"13887","Perla","Codina","Auxiliar de Servicios Part-Time","522.00","65","2020-03-07"
"13888","Cayetana","Figuerola","Cajero","1239.02","65","2015-11-14"
"13889","Maximiliano","Chico","Asistente de recursos humanos","2022.43","65","2018-03-31"
"13890","Abril","Badía","Encargado de almacén","1832.81","65","2020-07-21"
"13891","Francisco","Múñiz","Cajero","1541.58","65","2025-01-24"
"13892","Lorenzo","Novoa","Encargado de cajas","2328.41","65","2022-01-24"
"13893","Chuy","Ferreras","Cajero Part-Time","522.00","65","2015-05-05"
"13894","Osvaldo","Robledo","Reponedor","1490.44","65","2016-03-13"
"13895","Benjamín","Pou","Encargado de almacén","2497.11","65","2022-07-06"
"13896","Lucho","Barceló","Encargado de cajas","2040.28","65","2022-02-07"
"13897","Anastasia","Murillo","Reponedor","1760.15","65","2021-07-08"
"13898","Clotilde","Alcaraz","Auxiliar de Servicios","1210.46","65","2021-06-28"
"13899","Adora","Sánchez","Reponedor Part-Time","522.00","65","2021-09-28"
"13900","Isaías","Yuste","Encargado de almacén","2354.62","65","2022-06-21"
"13901","Adalberto","Paredes","Reponedor Part-Time","522.00","66","2015-06-07"
"13902","Maximiano","Amaya","Encargado de almacén","1954.04","66","2025-02-05"
"13903","Cloe","Castelló","Asistente de recursos humanos","2419.24","66","2021-07-22"
"13904","Luz","Rios","Supervisor de tienda","2754.79","66","2016-11-26"
"13905","Toni","Palma","Auxiliar de Servicios Part-Time","522.00","66","2019-07-30"
"13906","Jovita","Rivas","Reponedor","1415.40","66","2021-02-23"
"13907","Ana","Maestre","Encargado de almacén","1918.94","66","2017-02-28"
"13908","Fabián","Castro","Auxiliar de Servicios","1370.36","66","2017-05-30"
"13909","Luis","Valls","Encargado de cajas","2086.73","66","2021-03-13"
"13910","Carolina","Alcázar","Encargado de cajas","1927.41","66","2022-01-01"
"13911","Primitivo","Ramis","Encargado de cajas","2324.54","66","2023-07-28"
"13912","Eugenia","Gual","Encargado de almacén","2144.50","66","2016-07-29"
"13913","Pacífica","Olivera","Encargado de almacén","1973.46","66","2022-10-21"
"13914","Álvaro","Navarrete","Reponedor","1217.71","66","2015-06-02"
"13915","Gertrudis","Peñas","Cajero Part-Time","522.00","66","2023-05-10"
"13916","Amada","Bello","Asistente de recursos humanos","2641.26","66","2022-01-01"
"13917","Chus","Toro","Asistente de recursos humanos","2828.68","66","2024-01-10"
"13918","Baudelio","Cortés","Reponedor Part-Time","522.00","66","2023-03-05"
"13919","Leire","Millán","Reponedor Part-Time","522.00","66","2019-08-15"
"13920","Leticia","Tejero","Reponedor","1562.91","66","2022-12-27"
"13921","Leonor","Llobet","Encargado de almacén","2294.68","66","2021-11-14"
"13922","Nereida","Mateos","Reponedor Part-Time","522.00","66","2019-10-23"
"13923","Nayara","Tur","Encargado de almacén","1838.65","66","2024-07-08"
"13924","Eladio","Quirós","Encargado de almacén","2339.91","66","2019-09-30"
"13925","Galo","Valle","Reponedor Part-Time","522.00","66","2022-01-29"
"13926","Mamen","Sevillano","Gerente de tienda","5961.34","66","2015-06-21"
"13927","Andrés Felipe","Rivas","Gerente de tienda","5440.64","66","2021-04-06"
"13928","Iván","Montaña","Supervisor de tienda","2921.29","66","2019-01-16"
"13929","Tomás","Estevez","Cajero","1669.37","66","2015-05-31"
"13930","Hernán","Téllez","Asistente de recursos humanos","2705.26","66","2017-08-16"
"13931","Amarilis","Ferrández","Encargado de cajas","1929.78","66","2019-06-16"
"13932","Jose Ramón","Aragón","Asistente de recursos humanos","2627.90","66","2022-04-16"
"13933","Abel","Nieto","Encargado de almacén","2467.88","66","2017-02-26"
"13934","Gertrudis","Abad","Encargado de cajas","2441.71","66","2025-01-22"
"13935","Juan Pablo","Berenguer","Auxiliar de Servicios Part-Time","522.00","66","2020-08-14"
"13936","Julie","Sevilla","Encargado de cajas","1844.89","66","2016-06-09"
"13937","Amílcar","Bartolomé","Reponedor Part-Time","522.00","66","2024-02-15"
"13938","Santiago","Blanes","Auxiliar de Servicios","1783.74","66","2021-12-09"
"13939","Ramona","Barceló","Reponedor Part-Time","522.00","66","2019-07-26"
"13940","Ruperto","Calatayud","Reponedor","1724.07","66","2016-08-29"
"13941","Tomás","Cáceres","Cajero","1791.93","66","2018-12-10"
"13942","René","Blanca","Supervisor de tienda","2603.79","66","2018-10-17"
"13943","Cecilio","Perea","Auxiliar de Servicios Part-Time","522.00","66","2022-08-29"
"13944","Cecilia","Cañellas","Encargado de cajas","2280.33","66","2017-03-28"
"13945","Iván","Ledesma","Reponedor Part-Time","522.00","66","2021-04-28"
"13946","Fulgencio","Lladó","Cajero Part-Time","522.00","66","2015-06-14"
"13947","Yésica","Luque","Auxiliar de Servicios Part-Time","522.00","66","2022-04-17"
"13948","Cristian","Villar","Reponedor","1498.18","66","2017-02-07"
"13949","Curro","Francisco","Cajero","1235.76","66","2023-06-20"
"13950","Chelo","Serra","Auxiliar de Servicios Part-Time","522.00","66","2022-04-21"
"13951","Artemio","Prat","Asistente de recursos humanos","2885.66","66","2022-10-07"
"13952","Danilo","Sanz","Auxiliar de Servicios","1370.72","66","2017-09-30"
"13953","Merche","Coll","Asistente de recursos humanos","2435.12","66","2016-07-10"
"13954","María","Domingo","Encargado de cajas","2240.65","66","2022-11-01"
"13955","Sarita","Garay","Reponedor","1788.42","66","2015-08-27"
"13956","Ruy","Colomer","Encargado de almacén","2420.56","66","2019-09-03"
"13957","Mireia","Tomás","Asistente de recursos humanos","2604.29","66","2018-04-28"
"13958","León","Machado","Reponedor Part-Time","522.00","66","2018-07-30"
"13959","Susanita","Gallardo","Auxiliar de Servicios Part-Time","522.00","66","2019-04-20"
"13960","Sofía","Galiano","Auxiliar de Servicios Part-Time","522.00","66","2018-12-03"
"13961","Xavier","Benitez","Gerente de tienda","4746.96","66","2021-01-06"
"13962","Candelario","Ramón","Encargado de almacén","1905.96","66","2023-11-02"
"13963","Armando","Roselló","Auxiliar de Servicios Part-Time","522.00","66","2018-05-19"
"13964","Pastora","Soler","Reponedor Part-Time","522.00","66","2017-10-06"
"13965","Dionisio","Rivas","Encargado de almacén","2306.20","66","2016-09-24"
"13966","Olalla","Adán","Cajero","1723.55","66","2018-03-01"
"13967","Gil","Gárate","Auxiliar de Servicios Part-Time","522.00","66","2015-05-30"
"13968","Albert","Múñiz","Cajero","1787.70","66","2018-06-02"
"13969","Bibiana","Donoso","Encargado de almacén","2366.69","66","2018-04-05"
"13970","Bautista","Figueras","Cajero","1474.84","66","2023-07-13"
"13971","Eugenio","Adadia","Asistente de recursos humanos","2897.20","66","2015-09-30"
"13972","Nicolás","Blanch","Auxiliar de Servicios Part-Time","522.00","66","2021-03-29"
"13973","Úrsula","Valera","Encargado de cajas","2381.67","66","2016-08-29"
"13974","Ruperta","Rocha","Asistente de recursos humanos","2427.60","66","2015-05-16"
"13975","Jose Luis","Girón","Auxiliar de Servicios Part-Time","522.00","66","2018-01-14"
"13976","Ignacio","Melero","Cajero","1216.26","66","2017-09-12"
"13977","Jose","Gascón","Cajero Part-Time","522.00","66","2018-05-27"
"13978","Elías","Ramírez","Cajero","1797.22","66","2019-11-25"
"13979","Asdrubal","Bermúdez","Encargado de cajas","1957.86","66","2019-07-22"
"13980","Caridad","Pou","Supervisor de tienda","2599.56","66","2019-11-18"
"13981","Raquel","Pérez","Reponedor","1732.86","66","2021-12-05"
"13982","Tere","Zamora","Encargado de cajas","2060.44","66","2020-06-08"
"13983","Jose Francisco","Aguiló","Cajero Part-Time","522.00","66","2016-12-23"
"13984","Pascuala","Berenguer","Reponedor Part-Time","522.00","66","2018-02-22"
"13985","Fabián","León","Encargado de almacén","1809.49","66","2021-10-12"
"13986","Osvaldo","Llorente","Encargado de cajas","2446.63","66","2022-12-29"
"13987","Conrado","Ramírez","Cajero Part-Time","522.00","66","2020-01-11"
"13988","Clotilde","Armas","Cajero Part-Time","522.00","66","2018-11-19"
"13989","Jimena","Nogueira","Asistente de recursos humanos","2567.72","66","2018-06-25"
"13990","Rosa María","Cuéllar","Encargado de almacén","1951.42","66","2017-06-21"
"13991","José María","Cal","Reponedor","1355.41","66","2022-04-01"
"13992","Eustaquio","Carrión","Encargado de almacén","1856.33","66","2021-01-02"
"13993","Gerardo","Aparicio","Encargado de almacén","2027.68","66","2016-12-31"
"13994","Loreto","Ripoll","Auxiliar de Servicios","1699.88","66","2019-02-01"
"13995","Adán","Ayllón","Cajero","1319.20","66","2018-07-10"
"13996","Bautista","Espinosa","Encargado de almacén","2240.93","66","2022-07-10"
"13997","Abilio","Canals","Encargado de almacén","2429.48","66","2024-07-19"
"13998","Itziar","Cáceres","Asistente de recursos humanos","2493.57","66","2016-07-19"
"13999","Jose Manuel","Cuevas","Reponedor Part-Time","522.00","66","2019-02-28"
"14000","Pepito","Durán","Auxiliar de Servicios","1358.38","66","2022-07-22"
"14001","Jose","Tomé","Auxiliar de Servicios","1412.11","66","2024-03-31"
"14002","Gertrudis","Arribas","Gerente de tienda","4939.93","66","2018-03-27"
"14003","Etelvina","Puig","Encargado de cajas","2446.26","66","2017-08-07"
"14004","Mateo","Vicens","Asistente de recursos humanos","2472.74","66","2022-12-16"
"14005","Zoraida","Rosales","Auxiliar de Servicios Part-Time","522.00","66","2020-09-05"
"14006","Víctor","Cardona","Encargado de almacén","2125.28","66","2023-06-17"
"14007","Luciana","Baena","Encargado de almacén","2045.78","66","2019-07-09"
"14008","Dafne","Peiró","Cajero","1465.82","66","2021-01-01"
"14009","Consuela","Sáenz","Reponedor Part-Time","522.00","66","2024-05-21"
"14010","Olivia","Álvaro","Cajero Part-Time","522.00","66","2015-12-06"
"14011","Emma","Camps","Cajero","1511.87","66","2019-06-13"
"14012","Ani","Huertas","Asistente de recursos humanos","2665.70","66","2015-08-08"
"14013","Ciro","Anguita","Reponedor","1787.53","66","2015-07-03"
"14014","María Manuela","Huerta","Asistente de recursos humanos","2473.55","66","2021-12-26"
"14015","Cloe","Tenorio","Asistente de recursos humanos","2237.35","66","2015-09-08"
"14016","Fortunata","Conesa","Asistente de recursos humanos","2738.23","66","2025-02-25"
"14017","Venceslás","Solís","Auxiliar de Servicios Part-Time","522.00","66","2022-04-27"
"14018","Rita","Zabala","Auxiliar de Servicios","1546.81","66","2016-01-29"
"14019","Ambrosio","Valbuena","Cajero","1471.94","66","2017-05-08"
"14020","Melchor","Perea","Cajero","1474.30","66","2017-12-03"
"14021","Pancho","Sacristán","Auxiliar de Servicios","1769.55","66","2024-07-31"
"14022","Chus","Gálvez","Supervisor de tienda","3025.84","66","2021-11-14"
"14023","Jose Ramón","Pedro","Gerente de tienda","4987.37","66","2023-04-30"
"14024","Godofredo","Caro","Reponedor","1564.45","66","2018-10-29"
"14025","Eulalia","Elorza","Reponedor Part-Time","522.00","66","2019-10-25"
"14026","Esther","Torres","Cajero","1724.07","66","2019-06-15"
"14027","Roxana","Cabeza","Auxiliar de Servicios Part-Time","522.00","66","2022-10-27"
"14028","Olga","Sureda","Reponedor Part-Time","522.00","66","2023-08-06"
"14029","Alex","Morell","Encargado de almacén","2206.77","66","2019-10-01"
"14030","Isa","Baños","Asistente de recursos humanos","2793.14","66","2017-01-04"
"14031","Ema","Montserrat","Auxiliar de Servicios","1346.57","66","2023-10-05"
"14032","Norberto","Cabanillas","Auxiliar de Servicios","1428.77","66","2023-01-09"
"14033","José","Baños","Auxiliar de Servicios","1629.36","66","2025-02-14"
"14034","Mercedes","Andrade","Asistente de recursos humanos","2134.44","66","2024-08-30"
"14035","Ernesto","Mercader","Asistente de recursos humanos","2592.72","66","2017-03-22"
"14036","María Teresa","Heredia","Cajero Part-Time","522.00","66","2016-09-02"
"14037","María Del Carmen","Burgos","Cajero","1230.29","66","2021-10-22"
"14038","Hernán","Almagro","Auxiliar de Servicios","1411.92","66","2015-08-19"
"14039","Gerardo","Blanco","Encargado de cajas","2164.35","66","2024-01-11"
"14040","Leticia","Taboada","Cajero","1625.13","66","2024-10-23"
"14041","Bibiana","Lucena","Encargado de almacén","1811.42","66","2024-08-07"
"14042","Prudencia","Tolosa","Encargado de cajas","2159.28","66","2018-04-08"
"14043","Melania","Cervantes","Encargado de almacén","2136.80","66","2024-08-15"
"14044","Jenny","Salgado","Cajero","1619.70","66","2024-06-30"
"14045","Narciso","Barragán","Cajero Part-Time","522.00","66","2021-06-08"
"14046","Eloy","Cortina","Encargado de almacén","2310.05","66","2024-05-26"
"14047","Francisco Jose","Mendoza","Asistente de recursos humanos","2083.09","66","2021-10-28"
"14048","Gilberto","Alemán","Auxiliar de Servicios Part-Time","522.00","66","2023-07-07"
"14049","Áurea","Carrera","Encargado de almacén","1938.46","66","2024-10-24"
"14050","Amador","Lastra","Cajero","1582.83","66","2022-06-26"
"14051","Esmeralda","Álvaro","Encargado de almacén","2436.80","66","2018-01-02"
"14052","Jose Carlos","Carlos","Cajero","1789.06","66","2022-02-15"
"14053","Dan","Figueroa","Cajero","1746.13","66","2022-06-03"
"14054","Camilo","Capdevila","Cajero","1705.28","66","2017-11-12"
"14055","Eustaquio","Ayala","Cajero","1709.31","66","2015-08-30"
"14056","Tito","Torrent","Auxiliar de Servicios Part-Time","522.00","66","2015-04-25"
"14057","Feliciano","Millán","Cajero Part-Time","522.00","66","2017-02-04"
"14058","Amaya","Llano","Auxiliar de Servicios","1434.78","66","2024-10-23"
"14059","Lucho","Vega","Reponedor","1626.16","66","2022-05-14"
"14060","Gastón","Belmonte","Reponedor","1289.40","66","2018-05-26"
"14061","Salomé","Aparicio","Asistente de recursos humanos","2872.15","66","2020-04-13"
"14062","Inocencio","Puga","Reponedor Part-Time","522.00","66","2020-03-08"
"14063","Gervasio","González","Encargado de almacén","2465.73","66","2015-07-27"
"14064","Víctor","Huertas","Encargado de almacén","2325.32","66","2024-12-11"
"14065","Jacinta","Espejo","Encargado de almacén","2389.01","66","2020-04-12"
"14066","Leonor","Figueroa","Encargado de cajas","2372.91","66","2024-02-03"
"14067","Rufino","Campos","Asistente de recursos humanos","2823.67","66","2017-09-07"
"14068","Narcisa","Hernandez","Reponedor","1730.27","66","2017-09-02"
"14069","Víctor","Lledó","Reponedor Part-Time","522.00","66","2024-04-14"
"14070","Santiago","Valera","Reponedor","1453.82","66","2023-02-06"
"14071","Salud","Belmonte","Auxiliar de Servicios Part-Time","522.00","66","2022-05-29"
"14072","Leopoldo","Blázquez","Cajero","1499.19","66","2021-06-22"
"14073","Carolina","Cerdán","Encargado de almacén","1976.60","66","2020-09-12"
"14074","Reyes","Pozo","Supervisor de tienda","3280.14","66","2020-09-14"
"14075","María Carmen","Hernando","Auxiliar de Servicios","1789.31","66","2020-10-25"
"14076","Vilma","Peinado","Cajero","1366.11","66","2022-04-12"
"14077","Francisco","Aragón","Reponedor Part-Time","522.00","66","2020-08-23"
"14078","Baldomero","Barral","Gerente de tienda","4862.77","66","2023-05-20"
"14079","Francisco Javier","Aguirre","Asistente de recursos humanos","2388.61","66","2020-09-06"
"14080","Melania","Guillén","Encargado de almacén","2441.56","66","2016-01-31"
"14081","Hernán","Pelayo","Encargado de cajas","2227.34","66","2016-07-12"
"14082","Baldomero","Montalbán","Encargado de almacén","2355.10","66","2015-06-28"
"14083","Valero","Palacios","Auxiliar de Servicios Part-Time","522.00","66","2024-01-27"
"14084","Amador","Baquero","Reponedor","1380.02","66","2023-12-03"
"14085","Ildefonso","Suarez","Encargado de cajas","2164.03","66","2016-09-16"
"14086","Cebrián","Castell","Reponedor","1378.10","66","2023-12-17"
"14087","Perla","Menéndez","Encargado de cajas","2207.41","66","2024-08-03"
"14088","Lorenza","Ibañez","Encargado de almacén","1806.29","66","2018-06-11"
"14089","Américo","Uribe","Reponedor","1241.26","66","2018-12-06"
"14090","Ruperta","Ros","Reponedor","1354.28","66","2020-06-21"
"14091","Georgina","García","Cajero Part-Time","522.00","66","2022-10-30"
"14092","Paco","Azorin","Asistente de recursos humanos","2695.02","66","2017-01-13"
"14093","Cruz","Salvà","Asistente de recursos humanos","2970.97","66","2018-01-18"
"14094","Cebrián","Naranjo","Cajero Part-Time","522.00","66","2020-11-22"
"14095","Clotilde","Figueras","Reponedor","1698.11","67","2019-09-11"
"14096","Jordán","Tapia","Encargado de almacén","2171.45","67","2016-12-08"
"14097","Francisco Jose","Amores","Cajero","1236.96","67","2022-03-19"
"14098","Nacio","Cuesta","Asistente de recursos humanos","2887.60","67","2022-12-20"
"14099","Urbano","Lobato","Asistente de recursos humanos","2290.54","67","2018-09-15"
"14100","Eutimio","Noguera","Auxiliar de Servicios Part-Time","522.00","67","2018-01-31"
"14101","Nicodemo","Echevarría","Asistente de recursos humanos","2303.60","67","2021-12-11"
"14102","Pedro","Rodriguez","Encargado de cajas","2176.99","67","2017-07-07"
"14103","César","Hernandez","Asistente de recursos humanos","2097.15","67","2015-10-01"
"14104","Rubén","Ocaña","Auxiliar de Servicios","1583.90","67","2020-09-29"
"14105","Yago","Céspedes","Cajero","1745.87","67","2018-07-08"
"14106","Matilde","Pagès","Auxiliar de Servicios Part-Time","522.00","67","2018-05-21"
"14107","Susanita","Linares","Auxiliar de Servicios Part-Time","522.00","67","2021-07-21"
"14108","Edelmira","Amaya","Encargado de cajas","2352.64","67","2015-12-28"
"14109","Kike","Figueroa","Auxiliar de Servicios","1561.26","67","2015-05-31"
"14110","Eloy","Tapia","Reponedor Part-Time","522.00","67","2017-03-10"
"14111","Jose Carlos","Peñalver","Reponedor","1440.77","67","2024-02-29"
"14112","Nicodemo","Borrás","Reponedor","1210.88","67","2023-03-24"
"14113","Modesta","España","Cajero","1282.84","67","2024-03-21"
"14114","José","Dávila","Auxiliar de Servicios","1323.42","67","2017-09-30"
"14115","Nerea","Boix","Encargado de cajas","2415.57","67","2021-10-27"
"14116","Leonor","Ramirez","Asistente de recursos humanos","2501.47","67","2019-08-23"
"14117","Gastón","Baeza","Asistente de recursos humanos","2402.29","67","2019-12-26"
"14118","Rosario","Borrás","Encargado de almacén","1838.54","67","2020-07-06"
"14119","Diana","Portero","Reponedor Part-Time","522.00","67","2020-12-09"
"14120","Julio César","Muro","Encargado de almacén","1830.76","67","2023-06-16"
"14121","Araceli","Parejo","Encargado de cajas","2497.22","67","2018-12-28"
"14122","Eloísa","Coca","Auxiliar de Servicios Part-Time","522.00","67","2019-12-11"
"14123","Moisés","Rodrigo","Gerente de tienda","5266.49","67","2020-05-27"
"14124","Almudena","Frutos","Cajero","1500.99","67","2015-10-10"
"14125","Jesusa","Cerdá","Reponedor","1223.48","67","2017-11-14"
"14126","Evangelina","Vendrell","Cajero Part-Time","522.00","67","2023-04-04"
"14127","Severiano","Sureda","Reponedor","1674.96","67","2024-07-19"
"14128","Iván","Cazorla","Asistente de recursos humanos","2083.89","67","2018-09-18"
"14129","Jeremías","Valbuena","Auxiliar de Servicios Part-Time","522.00","67","2019-08-02"
"14130","Margarita","Sarabia","Encargado de almacén","2122.58","67","2016-06-16"
"14131","Juan Manuel","Bru","Reponedor","1457.14","67","2021-04-02"
"14132","Chema","Vallés","Encargado de cajas","2366.46","67","2015-09-12"
"14133","Jordi","Peiró","Reponedor Part-Time","522.00","67","2016-06-19"
"14134","América","Nogués","Cajero","1605.00","67","2023-04-21"
"14135","Mario","Tomé","Auxiliar de Servicios","1525.90","67","2020-01-24"
"14136","Glauco","Sastre","Encargado de almacén","2154.50","67","2022-03-11"
"14137","Chus","Fabra","Auxiliar de Servicios Part-Time","522.00","67","2018-05-07"
"14138","Consuela","Sacristán","Reponedor","1631.33","67","2015-07-12"
"14139","Gerardo","Gimenez","Auxiliar de Servicios Part-Time","522.00","67","2021-11-16"
"14140","Eugenia","Jaume","Encargado de almacén","2495.05","67","2024-03-14"
"14141","Ana","Duran","Reponedor","1609.47","67","2023-09-22"
"14142","Máximo","Expósito","Cajero","1598.46","67","2023-12-25"
"14143","Rosaura","Verdú","Auxiliar de Servicios","1488.95","67","2024-09-30"
"14144","Adelaida","Cárdenas","Encargado de almacén","1836.81","67","2019-08-22"
"14145","Xavier","Rius","Cajero","1540.68","67","2016-08-04"
"14146","Jonatan","Arribas","Encargado de cajas","1911.65","67","2023-05-08"
"14147","Florina","Piñeiro","Auxiliar de Servicios","1557.88","67","2017-02-06"
"14148","Emperatriz","Tovar","Cajero","1693.17","67","2019-01-06"
"14149","Emilia","Mata","Cajero","1615.34","67","2016-09-29"
"14150","Florentino","Gutierrez","Asistente de recursos humanos","2843.37","67","2015-12-04"
"14151","Carlos","Trujillo","Asistente de recursos humanos","2473.84","67","2022-10-02"
"14152","Maribel","Gil","Encargado de cajas","2375.66","67","2024-12-26"
"14153","Aránzazu","Diéguez","Gerente de tienda","5431.36","67","2016-03-06"
"14154","Germán","Francisco","Reponedor","1215.68","67","2024-02-01"
"14155","Lucila","Garcia","Reponedor Part-Time","522.00","67","2016-01-27"
"14156","Olivia","Adadia","Reponedor Part-Time","522.00","67","2017-06-23"
"14157","Celestina","Solsona","Cajero Part-Time","522.00","67","2025-03-11"
"14158","Rómulo","Iborra","Encargado de cajas","2259.48","67","2020-03-18"
"14159","Susanita","Mosquera","Reponedor","1463.36","67","2023-02-20"
"14160","Luisina","Sáenz","Auxiliar de Servicios Part-Time","522.00","67","2021-01-19"
"14161","Josué","Estevez","Auxiliar de Servicios","1373.56","67","2024-01-31"
"14162","Ruben","Conesa","Asistente de recursos humanos","2864.51","67","2022-08-01"
"14163","Flor","Peral","Encargado de cajas","2448.04","67","2024-12-06"
"14164","Lorenzo","Marco","Reponedor","1674.45","67","2022-05-10"
"14165","Timoteo","Puente","Reponedor Part-Time","522.00","67","2022-04-09"
"14166","Elías","Melero","Cajero Part-Time","522.00","67","2025-02-17"
"14167","Agapito","Yuste","Asistente de recursos humanos","2597.08","67","2019-06-01"
"14168","Jacinto","Lillo","Encargado de almacén","2025.28","67","2019-01-05"
"14169","Encarna","Borrell","Cajero Part-Time","522.00","67","2016-07-14"
"14170","Leandro","Portero","Asistente de recursos humanos","2658.26","67","2024-09-12"
